,AGENCE,CODE RESPONSABLE,,,
CLIENACLI,CLIENAAGE,CLIENARES,CLIENACRE,SABVERSION,
910181,102,21,1140604,0,
910197,102,21,1140604,0,
910206,102,21,1140604,0,
910207,102,21,1140604,0,
910217,102,21,1140604,0,
910314,102,21,1140604,0,
910327,102,21,1140604,0,
910477,102,21,1140604,0,
910557,102,21,1140604,0,
910560,102,21,1140604,0,
910603,102,21,1140604,0,
910644,102,21,1140604,0,
910796,102,21,1140604,0,
910875,102,21,1140604,0,
910895,102,21,1140604,0,
910898,102,21,1140604,0,
910998,102,21,1140604,0,
911071,102,21,1140604,0,
911350,102,21,1140604,0,
911401,102,21,1140604,0,
911527,102,21,1140604,0,
911536,102,21,1140604,0,
911648,102,21,1140604,0,
911704,102,21,1140604,0,
911737,102,21,1140604,0,
911739,102,21,1140604,0,
911780,102,21,1140604,0,
912116,102,21,1140604,0,
912184,102,21,1140604,0,
912284,102,21,1140604,0,
912289,102,21,1140604,0,
912299,102,21,1140604,0,
912302,102,21,1140604,0,
912390,102,21,1140604,0,
912442,102,21,1140604,0,
912479,102,21,1140604,0,
912561,102,21,1140604,0,
912564,102,21,1140604,0,
912595,102,21,1140604,0,
912596,102,21,1140604,0,
912669,102,21,1140604,0,
912727,102,21,1140604,0,
912753,102,21,1140604,0,
912754,102,21,1140604,0,
912776,102,21,1140604,0,
912783,102,21,1140604,0,
912809,102,21,1140604,0,
912841,102,21,1140604,0,
912842,102,21,1140604,0,
912894,102,21,1140604,0,
913026,102,21,1140604,0,
913083,102,21,1140604,0,
913084,102,21,1140604,0,
913154,102,21,1140604,0,
913183,102,21,1140604,0,
913196,102,21,1140604,0,
913224,102,21,1140604,0,
913239,102,21,1140604,0,
913241,102,21,1140604,0,
913327,102,21,1140604,0,
913344,102,21,1140604,0,
913490,102,21,1140604,0,
913515,102,21,1140604,0,
913516,102,21,1140604,0,
913525,102,21,1140604,0,
913546,102,21,1140604,0,
913567,102,21,1140604,0,
913598,102,21,1140604,0,
913612,102,21,1140604,0,
913679,102,21,1140604,0,
913688,102,21,1140604,0,
913689,102,21,1140604,0,
913695,102,21,1140604,0,
913696,102,21,1140604,0,
913699,102,21,1140604,0,
913700,102,21,1140604,0,
913701,102,21,1140604,0,
913703,102,21,1140604,0,
913704,102,21,1140604,0,
913712,102,21,1140604,0,
913915,102,21,1140604,0,
913916,102,21,1140604,0,
913917,102,21,1140604,0,
914056,102,21,1140604,0,
914098,102,21,1140604,0,
914331,102,21,1140604,0,
914371,102,21,1140604,0,
914376,102,21,1140604,0,
914442,102,21,1140604,0,
914446,102,21,1140604,0,
914496,102,21,1140604,0,
914503,102,21,1140604,0,
914821,102,21,1140604,0,
914822,102,21,1140604,0,
915029,102,21,1140604,0,
915030,102,21,1140604,0,
915068,102,21,1140604,0,
915074,102,21,1140604,0,
915102,102,21,1140604,0,
915207,102,21,1140604,0,
915219,102,21,1140604,0,
915265,102,21,1140604,0,
915300,102,21,1140604,0,
915358,102,21,1140604,0,
915394,102,21,1140604,0,
915463,102,21,1140604,0,
915465,102,21,1140604,0,
915490,102,21,1140604,0,
915495,102,21,1140604,0,
915500,102,21,1140604,0,
915564,102,21,1140604,0,
915571,102,21,1140604,0,
915670,102,21,1140604,0,
915671,102,21,1140604,0,
915673,102,21,1140604,0,
915753,102,21,1140604,0,
915847,102,21,1140604,0,
915849,102,21,1140604,0,
915910,102,21,1140604,0,
915951,102,21,1140604,0,
916063,102,21,1140604,0,
916064,102,21,1140604,0,
916073,102,21,1140604,0,
916168,102,21,1140604,0,
916235,102,21,1140604,0,
916242,102,21,1140604,0,
916349,102,21,1140604,0,
916414,102,21,1140604,0,
916415,102,21,1140604,0,
916614,102,21,1140604,0,
916760,102,21,1140604,0,
916767,102,21,1140604,0,
916770,102,21,1140604,0,
916813,102,21,1140604,0,
916847,102,21,1140604,0,
916961,102,21,1140604,0,
916964,102,21,1140604,0,
917058,102,21,1140604,0,
917124,102,21,1140604,0,
917274,102,21,1140604,0,
917278,102,21,1140604,0,
917361,102,21,1140604,0,
917362,102,21,1140604,0,
917364,102,21,1140604,0,
917366,102,21,1140604,0,
917474,102,21,1140604,0,
917734,102,21,1140604,0,
917825,102,21,1140604,0,
918230,102,21,1140604,0,
918318,102,21,1140604,0,
918323,102,21,1140604,0,
918393,102,21,1140604,0,
918432,102,21,1140604,0,
918433,102,21,1140604,0,
918488,102,21,1140604,0,
918498,102,21,1140604,0,
918638,102,21,1140604,0,
918685,102,21,1140604,0,
918687,102,21,1140604,0,
918837,102,21,1140604,0,
918851,102,21,1140604,0,
918864,102,21,1140604,0,
918866,102,21,1140604,0,
918869,102,21,1140604,0,
918871,102,21,1140604,0,
918885,102,21,1140604,0,
919159,102,21,1140604,0,
919160,102,21,1140604,0,
919414,102,21,1140604,0,
919448,102,21,1140604,0,
919456,102,21,1140604,0,
919457,102,21,1140604,0,
919593,102,21,1140604,0,
919672,102,21,1140604,0,
919731,102,21,1140604,0,
919733,102,21,1140604,0,
919735,102,21,1140604,0,
919765,102,21,1140604,0,
919840,102,21,1140604,0,
919888,102,21,1140604,0,
919924,102,21,1140604,0,
919989,102,21,1140604,0,
920081,102,21,1140604,0,
920173,102,21,1140604,0,
920195,102,21,1140604,0,
920225,102,21,1140604,0,
920228,102,21,1140604,0,
920444,102,21,1140604,0,
920484,102,21,1140604,0,
920549,102,21,1140604,0,
920550,102,21,1140604,0,
920588,102,21,1140604,0,
920647,102,21,1140604,0,
920785,102,21,1140604,0,
920902,102,21,1140604,0,
920920,102,21,1140604,0,
921040,102,21,1140604,0,
921042,102,21,1140604,0,
921203,102,21,1140604,0,
921437,102,21,1140604,0,
921522,102,21,1140604,0,
921629,102,21,1140604,0,
921679,102,21,1140604,0,
921728,102,21,1140604,0,
921891,102,21,1140604,0,
921961,102,21,1140604,0,
922090,102,21,1140604,0,
922210,102,21,1140604,0,
922326,102,21,1140604,0,
922375,102,21,1140604,0,
922461,102,21,1140604,0,
922566,102,21,1140604,0,
922656,102,21,1140604,0,
922680,102,21,1140604,0,
922702,102,21,1140604,0,
922703,102,21,1140604,0,
922715,102,21,1140604,0,
922875,102,21,1140604,0,
922894,102,21,1140604,0,
922899,102,21,1140604,0,
923065,102,21,1140604,0,
923164,102,21,1140604,0,
923405,102,21,1140604,0,
923422,102,21,1140604,0,
923564,102,21,1140604,0,
923641,102,21,1140604,0,
923724,102,21,1140604,0,
923752,102,21,1140604,0,
923823,102,21,1140604,0,
923848,102,21,1140604,0,
923852,102,21,1140604,0,
923925,102,21,1140604,0,
923954,102,21,1140604,0,
923979,102,21,1140604,0,
924051,102,21,1140604,0,
924074,102,21,1140604,0,
924114,102,21,1140604,0,
924189,102,21,1140604,0,
924231,102,21,1140604,0,
924270,102,21,1140604,0,
924271,102,21,1140604,0,
924511,102,21,1140604,0,
924582,102,21,1140604,0,
924631,102,21,1140604,0,
924636,102,21,1140604,0,
924638,102,21,1140604,0,
924794,102,21,1140604,0,
924881,102,21,1140604,0,
924882,102,21,1140604,0,
924883,102,21,1140604,0,
924885,102,21,1140604,0,
924978,102,21,1140604,0,
925069,102,21,1140604,0,
925150,102,21,1140604,0,
925161,102,21,1140604,0,
925188,102,21,1140604,0,
925197,102,21,1140604,0,
925234,102,21,1140604,0,
925236,102,21,1140604,0,
925320,102,21,1140604,0,
925380,102,21,1140604,0,
925528,102,21,1140604,0,
925549,102,21,1140604,0,
925637,102,21,1140604,0,
925682,102,21,1140604,0,
925709,102,21,1140604,0,
925732,102,21,1140604,0,
925733,102,21,1140604,0,
925735,102,21,1140604,0,
925737,102,21,1140604,0,
925890,102,21,1140604,0,
925927,102,21,1140604,0,
925928,102,21,1140604,0,
925967,102,21,1140604,0,
926260,102,21,1140604,0,
926275,102,21,1140604,0,
926331,102,21,1140604,0,
926384,102,21,1140604,0,
926385,102,21,1140604,0,
926387,102,21,1140604,0,
926540,102,21,1140604,0,
926544,102,21,1140604,0,
926686,102,21,1140604,0,
926702,102,21,1140604,0,
926826,102,21,1140604,0,
926924,102,21,1140604,0,
927056,102,21,1140604,0,
927075,102,21,1140604,0,
927094,102,21,1140604,0,
927144,102,21,1140604,0,
927300,102,21,1140604,0,
927355,102,21,1140604,0,
927357,102,21,1140604,0,
927378,102,21,1140604,0,
927525,102,21,1140604,0,
927526,102,21,1140604,0,
927528,102,21,1140604,0,
928042,102,21,1140604,0,
928046,102,21,1140604,0,
928114,102,21,1140604,0,
928165,102,21,1140604,0,
928237,102,21,1140604,0,
928240,102,21,1140604,0,
928249,102,21,1140604,0,
928264,102,21,1140604,0,
928291,102,21,1140604,0,
928293,102,21,1140604,0,
928294,102,21,1140604,0,
928295,102,21,1140604,0,
928305,102,21,1140604,0,
928369,102,21,1140604,0,
928412,102,21,1140604,0,
928450,102,21,1140604,0,
928453,102,21,1140604,0,
928509,102,21,1140604,0,
928677,102,21,1140604,0,
928791,102,21,1140604,0,
928800,102,21,1140604,0,
928816,102,21,1140604,0,
928852,102,21,1140604,0,
928853,102,21,1140604,0,
928894,102,21,1140604,0,
929027,102,21,1140604,0,
929073,102,21,1140604,0,
929133,102,21,1140604,0,
929221,102,21,1140604,0,
929223,102,21,1140604,0,
929226,102,21,1140604,0,
929289,102,21,1140604,0,
929388,102,21,1140604,0,
929389,102,21,1140604,0,
929479,102,21,1140604,0,
929514,102,21,1140604,0,
929633,102,21,1140604,0,
929677,102,21,1140604,0,
929733,102,21,1140604,0,
929746,102,21,1140604,0,
929807,102,21,1140604,0,
929913,102,21,1140604,0,
929938,102,21,1140604,0,
930096,102,21,1140604,0,
930264,102,21,1140604,0,
930265,102,21,1140604,0,
930322,102,21,1140604,0,
930356,102,21,1140604,0,
930378,102,21,1140604,0,
930415,102,21,1140604,0,
930510,102,21,1140604,0,
930606,102,21,1140604,0,
930621,102,21,1140604,0,
930718,102,21,1140604,0,
930727,102,21,1140604,0,
930893,102,21,1140604,0,
930905,102,21,1140604,0,
930932,102,21,1140604,0,
930933,102,21,1140604,0,
930965,102,21,1140604,0,
931019,102,21,1140604,0,
931049,102,21,1140604,0,
931054,102,21,1140604,0,
931067,102,21,1140604,0,
931102,102,21,1140604,0,
931122,102,21,1140604,0,
931157,102,21,1140604,0,
931224,102,21,1140604,0,
931279,102,21,1140604,0,
931280,102,21,1140604,0,
931314,102,21,1140604,0,
931325,102,21,1140604,0,
931408,102,21,1140604,0,
931474,102,21,1140604,0,
931479,102,21,1140604,0,
931533,102,21,1140604,0,
931534,102,21,1140604,0,
931536,102,21,1140604,0,
931537,102,21,1140604,0,
931541,102,21,1140604,0,
931567,102,21,1140604,0,
931617,102,21,1140604,0,
931618,102,21,1140604,0,
931667,102,21,1140604,0,
931674,102,21,1140604,0,
931675,102,21,1140604,0,
931702,102,21,1140604,0,
931704,102,21,1140604,0,
931708,102,21,1140604,0,
931710,102,21,1140604,0,
931711,102,21,1140604,0,
931808,102,21,1140604,0,
931812,102,21,1140604,0,
931858,102,21,1140604,0,
931859,102,21,1140604,0,
931880,102,21,1140604,0,
931890,102,21,1140604,0,
931928,102,21,1140604,0,
931930,102,21,1140604,0,
931937,102,21,1140604,0,
931968,102,21,1140604,0,
931987,102,21,1140604,0,
931990,102,21,1140604,0,
931991,102,21,1140604,0,
932125,102,21,1140604,0,
932182,102,21,1140604,0,
932213,102,21,1140604,0,
932260,102,21,1140604,0,
932398,102,21,1140604,0,
932424,102,21,1140604,0,
932444,102,21,1140604,0,
932584,102,21,1140604,0,
932670,102,21,1140604,0,
932689,102,21,1140604,0,
932804,102,21,1140604,0,
932808,102,21,1140604,0,
932826,102,21,1140604,0,
932977,102,21,1140604,0,
933113,102,21,1140604,0,
933160,102,21,1140604,0,
933162,102,21,1140604,0,
933199,102,21,1140604,0,
933348,102,21,1140604,0,
933359,102,21,1140604,0,
933411,102,21,1140604,0,
933455,102,21,1140604,0,
933532,102,21,1140604,0,
933545,102,21,1140604,0,
933546,102,21,1140604,0,
933587,102,21,1140604,0,
933650,102,21,1140604,0,
933760,102,21,1140604,0,
933849,102,21,1140604,0,
933851,102,21,1140604,0,
933880,102,21,1140604,0,
933929,102,21,1140604,0,
933930,102,21,1140604,0,
934002,102,21,1140604,0,
934039,102,21,1140604,0,
934178,102,21,1140604,0,
934189,102,21,1140604,0,
934270,102,21,1140604,0,
934289,102,21,1140604,0,
934389,102,21,1140604,0,
934445,102,21,1140604,0,
934565,102,21,1140604,0,
934617,102,21,1140604,0,
934664,102,21,1140604,0,
934683,102,21,1140604,0,
934758,102,21,1140604,0,
934785,102,21,1140604,0,
934953,102,21,1140604,0,
934954,102,21,1140604,0,
934999,102,21,1140604,0,
935093,102,21,1140604,0,
935097,102,21,1140604,0,
935106,102,21,1140604,0,
935122,102,21,1140604,0,
935151,102,21,1140604,0,
935210,102,21,1140604,0,
935219,102,21,1140604,0,
935221,102,21,1140604,0,
935288,102,21,1140604,0,
935452,102,21,1140604,0,
935463,102,21,1140604,0,
935464,102,21,1140604,0,
935538,102,21,1140604,0,
935616,102,21,1140604,0,
935617,102,21,1140604,0,
935663,102,21,1140604,0,
935796,102,21,1140604,0,
935811,102,21,1140604,0,
935812,102,21,1140604,0,
935813,102,21,1140604,0,
935814,102,21,1140604,0,
935815,102,21,1140604,0,
935860,102,21,1140604,0,
935863,102,21,1140604,0,
935874,102,21,1140604,0,
935877,102,21,1140604,0,
935899,102,21,1140604,0,
935945,102,21,1140604,0,
935979,102,21,1140604,0,
936003,102,21,1140604,0,
936107,102,21,1140604,0,
936146,102,21,1140604,0,
936179,102,21,1140604,0,
936248,102,21,1140604,0,
936261,102,21,1140604,0,
936352,102,21,1140604,0,
936441,102,21,1140604,0,
936473,102,21,1140604,0,
936546,102,21,1140604,0,
936559,102,21,1140604,0,
936638,102,21,1140604,0,
936639,102,21,1140604,0,
936694,102,21,1140604,0,
936709,102,21,1140604,0,
936725,102,21,1140604,0,
936732,102,21,1140604,0,
936879,102,21,1140604,0,
936884,102,21,1140604,0,
936972,102,21,1140604,0,
936973,102,21,1140604,0,
937083,102,21,1140604,0,
937091,102,21,1140604,0,
937092,102,21,1140604,0,
937158,102,21,1140604,0,
937162,102,21,1140604,0,
937163,102,21,1140604,0,
937179,102,21,1140604,0,
937298,102,21,1140604,0,
937395,102,21,1140604,0,
937409,102,21,1140604,0,
937510,102,21,1140604,0,
937534,102,21,1140604,0,
937570,102,21,1140604,0,
937571,102,21,1140604,0,
937659,102,21,1140604,0,
937663,102,21,1140604,0,
937784,102,21,1140604,0,
937786,102,21,1140604,0,
937787,102,21,1140604,0,
937877,102,21,1140604,0,
937892,102,21,1140604,0,
937893,102,21,1140604,0,
937916,102,21,1140604,0,
937973,102,21,1140604,0,
937977,102,21,1140604,0,
937991,102,21,1140604,0,
937992,102,21,1140604,0,
938069,102,21,1140604,0,
938081,102,21,1140604,0,
938443,102,21,1140604,0,
938497,102,21,1140604,0,
938536,102,21,1140604,0,
938610,102,21,1140604,0,
938611,102,21,1140604,0,
938648,102,21,1140604,0,
938654,102,21,1140604,0,
938737,102,21,1140604,0,
938760,102,21,1140604,0,
938833,102,21,1140604,0,
938960,102,21,1140604,0,
938965,102,21,1140604,0,
938967,102,21,1140604,0,
939033,102,21,1140604,0,
939082,102,21,1140604,0,
939088,102,21,1140604,0,
939089,102,21,1140604,0,
939203,102,21,1140604,0,
939299,102,21,1140604,0,
939306,102,21,1140604,0,
939309,102,21,1140604,0,
939314,102,21,1140604,0,
939361,102,21,1140604,0,
939368,102,21,1140604,0,
939452,102,21,1140604,0,
939693,102,21,1140604,0,
939714,102,21,1140604,0,
939760,102,21,1140604,0,
939771,102,21,1140604,0,
939836,102,21,1140604,0,
939844,102,21,1140604,0,
939856,102,21,1140604,0,
939859,102,21,1140604,0,
939940,102,21,1140604,0,
940107,102,21,1140604,0,
940127,102,21,1140604,0,
940129,102,21,1140604,0,
940275,102,21,1140604,0,
940369,102,21,1140604,0,
940386,102,21,1140604,0,
940403,102,21,1140604,0,
940444,102,21,1140604,0,
940543,102,21,1140604,0,
940693,102,21,1140604,0,
940713,102,21,1140604,0,
940714,102,21,1140604,0,
940724,102,21,1140604,0,
940754,102,21,1140604,0,
940929,102,21,1140604,0,
940930,102,21,1140604,0,
940995,102,21,1140604,0,
940996,102,21,1140604,0,
941012,102,21,1140604,0,
941013,102,21,1140604,0,
941121,102,21,1140604,0,
941165,102,21,1140604,0,
941334,102,21,1140604,0,
941405,102,21,1140604,0,
941408,102,21,1140604,0,
941409,102,21,1140604,0,
941414,102,21,1140604,0,
941425,102,21,1140604,0,
941662,102,21,1140604,0,
941710,102,21,1140604,0,
941782,102,21,1140604,0,
941801,102,21,1140604,0,
941849,102,21,1140604,0,
941856,102,21,1140604,0,
941899,102,21,1140604,0,
941900,102,21,1140604,0,
941901,102,21,1140604,0,
941969,102,21,1140604,0,
941970,102,21,1140604,0,
941971,102,21,1140604,0,
941972,102,21,1140604,0,
941974,102,21,1140604,0,
941975,102,21,1140604,0,
941990,102,21,1140604,0,
942056,102,21,1140604,0,
942087,102,21,1140604,0,
942088,102,21,1140604,0,
942092,102,21,1140604,0,
942093,102,21,1140604,0,
942094,102,21,1140604,0,
942128,102,21,1140604,0,
942143,102,21,1140604,0,
942163,102,21,1140604,0,
942181,102,21,1140604,0,
942192,102,21,1140604,0,
942683,102,21,1140604,0,
942775,102,21,1140604,0,
942825,102,21,1140604,0,
942900,102,21,1140604,0,
942920,102,21,1140604,0,
943068,102,21,1140604,0,
943153,102,21,1140604,0,
943154,102,21,1140604,0,
943158,102,21,1140604,0,
943182,102,21,1140604,0,
943191,102,21,1140604,0,
943209,102,21,1140604,0,
943265,102,21,1140604,0,
943604,102,21,1140604,0,
943713,102,21,1140604,0,
943739,102,21,1140604,0,
943781,102,21,1140604,0,
943791,102,21,1140604,0,
943841,102,21,1140604,0,
943868,102,21,1140604,0,
943872,102,21,1140604,0,
943923,102,21,1140604,0,
944162,102,21,1140604,0,
944239,102,21,1140604,0,
944243,102,21,1140604,0,
944420,102,21,1140604,0,
944425,102,21,1140604,0,
944547,102,21,1140604,0,
944564,102,21,1140604,0,
944566,102,21,1140604,0,
944567,102,21,1140604,0,
944613,102,21,1140604,0,
944624,102,21,1140604,0,
944645,102,21,1140604,0,
944681,102,21,1140604,0,
944695,102,21,1140604,0,
944729,102,21,1140604,0,
944743,102,21,1140604,0,
944781,102,21,1140604,0,
944821,102,21,1140604,0,
944969,102,21,1140604,0,
945032,102,21,1140604,0,
945166,102,21,1140604,0,
945294,102,21,1140604,0,
945341,102,21,1140604,0,
945381,102,21,1140604,0,
945426,102,21,1140604,0,
945677,102,21,1140604,0,
945888,102,21,1140604,0,
945921,102,21,1140604,0,
946108,102,21,1140604,0,
946151,102,21,1140604,0,
946422,102,21,1140604,0,
946457,102,21,1140604,0,
946501,102,21,1140604,0,
946525,102,21,1140604,0,
946576,102,21,1140604,0,
946633,102,21,1140604,0,
946681,102,21,1140604,0,
946683,102,21,1140604,0,
946756,102,21,1140604,0,
946780,102,21,1140604,0,
946825,102,21,1140604,0,
946828,102,21,1140604,0,
946906,102,21,1140604,0,
946908,102,21,1140604,0,
946911,102,21,1140604,0,
946913,102,21,1140604,0,
946933,102,21,1140604,0,
946949,102,21,1140604,0,
946950,102,21,1140604,0,
947007,102,21,1140604,0,
947013,102,21,1140604,0,
947014,102,21,1140604,0,
947114,102,21,1140604,0,
947118,102,21,1140604,0,
947171,102,21,1140604,0,
947241,102,21,1140604,0,
947242,102,21,1140604,0,
947245,102,21,1140604,0,
947271,102,21,1140604,0,
947386,102,21,1140604,0,
947389,102,21,1140604,0,
947390,102,21,1140604,0,
947417,102,21,1140604,0,
947458,102,21,1140604,0,
947482,102,21,1140604,0,
947483,102,21,1140604,0,
947484,102,21,1140604,0,
947632,102,21,1140604,0,
947636,102,21,1140604,0,
947780,102,21,1140604,0,
948109,102,21,1140604,0,
948177,102,21,1140604,0,
948323,102,21,1140604,0,
948327,102,21,1140604,0,
948357,102,21,1140604,0,
948369,102,21,1140604,0,
948397,102,21,1140604,0,
948442,102,21,1140604,0,
948497,102,21,1140604,0,
948608,102,21,1140604,0,
948609,102,21,1140604,0,
948618,102,21,1140604,0,
948676,102,21,1140604,0,
948679,102,21,1140604,0,
948683,102,21,1140604,0,
948685,102,21,1140604,0,
948695,102,21,1140604,0,
948696,102,21,1140604,0,
948707,102,21,1140604,0,
948816,102,21,1140604,0,
948923,102,21,1140604,0,
948929,102,21,1140604,0,
948982,102,21,1140604,0,
948995,102,21,1140604,0,
949037,102,21,1140604,0,
949038,102,21,1140604,0,
949083,102,21,1140604,0,
949087,102,21,1140604,0,
949103,102,21,1140604,0,
949288,102,21,1140604,0,
949304,102,21,1140604,0,
949307,102,21,1140604,0,
949308,102,21,1140604,0,
949409,102,21,1140604,0,
949412,102,21,1140604,0,
949582,102,21,1140604,0,
949585,102,21,1140604,0,
949637,102,21,1140604,0,
949638,102,21,1140604,0,
949639,102,21,1140604,0,
949641,102,21,1140604,0,
949701,102,21,1140604,0,
949838,102,21,1140604,0,
949843,102,21,1140604,0,
949950,102,21,1140604,0,
949952,102,21,1140604,0,
949988,102,21,1140604,0,
950039,102,21,1140604,0,
950053,102,21,1140604,0,
950102,102,21,1140604,0,
950123,102,21,1140604,0,
950169,102,21,1140604,0,
950203,102,21,1140604,0,
950204,102,21,1140604,0,
950304,102,21,1140604,0,
950305,102,21,1140604,0,
950414,102,21,1140604,0,
950507,102,21,1140604,0,
950509,102,21,1140604,0,
950513,102,21,1140604,0,
950568,102,21,1140604,0,
950572,102,21,1140604,0,
950681,102,21,1140604,0,
950867,102,21,1140604,0,
950878,102,21,1140604,0,
950960,102,21,1140604,0,
951118,102,21,1140604,0,
951119,102,21,1140604,0,
951124,102,21,1140604,0,
951186,102,21,1140604,0,
951201,102,21,1140604,0,
951280,102,21,1140604,0,
951307,102,21,1140604,0,
951321,102,21,1140604,0,
951325,102,21,1140604,0,
951394,102,21,1140604,0,
951410,102,21,1140604,0,
951613,102,21,1140604,0,
951631,102,21,1140604,0,
951718,102,21,1140604,0,
951755,102,21,1140604,0,
951875,102,21,1140604,0,
951908,102,21,1140604,0,
951983,102,21,1140604,0,
951994,102,21,1140604,0,
952011,102,21,1140604,0,
952012,102,21,1140604,0,
952027,102,21,1140604,0,
952070,102,21,1140604,0,
952181,102,21,1140604,0,
952224,102,21,1140604,0,
952230,102,21,1140604,0,
952307,102,21,1140604,0,
952309,102,21,1140604,0,
952351,102,21,1140604,0,
952648,102,21,1140604,0,
952735,102,21,1140604,0,
952872,102,21,1140604,0,
952952,102,21,1140604,0,
953037,102,21,1140604,0,
953053,102,21,1140604,0,
953059,102,21,1140604,0,
953103,102,21,1140604,0,
953104,102,21,1140604,0,
953108,102,21,1140604,0,
953114,102,21,1140604,0,
953128,102,21,1140604,0,
953380,102,21,1140604,0,
953381,102,21,1140604,0,
953391,102,21,1140604,0,
953403,102,21,1140604,0,
953420,102,21,1140604,0,
953561,102,21,1140604,0,
953571,102,21,1140604,0,
953615,102,21,1140604,0,
953616,102,21,1140604,0,
953617,102,21,1140604,0,
953621,102,21,1140604,0,
953634,102,21,1140604,0,
953715,102,21,1140604,0,
953772,102,21,1140604,0,
953782,102,21,1140604,0,
953848,102,21,1140604,0,
953887,102,21,1140604,0,
953901,102,21,1140604,0,
953918,102,21,1140604,0,
953919,102,21,1140604,0,
954088,102,21,1140604,0,
954093,102,21,1140604,0,
954094,102,21,1140604,0,
954099,102,21,1140604,0,
954131,102,21,1140604,0,
954225,102,21,1140604,0,
954284,102,21,1140604,0,
954303,102,21,1140604,0,
954309,102,21,1140604,0,
954413,102,21,1140604,0,
954487,102,21,1140604,0,
954642,102,21,1140604,0,
954841,102,21,1140604,0,
954843,102,21,1140604,0,
954854,102,21,1140604,0,
954884,102,21,1140604,0,
954903,102,21,1140604,0,
954924,102,21,1140604,0,
954987,102,21,1140604,0,
955008,102,21,1140604,0,
955009,102,21,1140604,0,
955010,102,21,1140604,0,
955012,102,21,1140604,0,
955018,102,21,1140604,0,
955076,102,21,1140604,0,
955077,102,21,1140604,0,
955087,102,21,1140604,0,
955088,102,21,1140604,0,
955099,102,21,1140604,0,
955133,102,21,1140604,0,
955357,102,21,1140604,0,
955420,102,21,1140604,0,
955421,102,21,1140604,0,
955441,102,21,1140604,0,
955540,102,21,1140604,0,
955542,102,21,1140604,0,
955595,102,21,1140604,0,
955598,102,21,1140604,0,
955652,102,21,1140604,0,
955670,102,21,1140604,0,
955671,102,21,1140604,0,
955773,102,21,1140604,0,
955774,102,21,1140604,0,
955782,102,21,1140604,0,
955796,102,21,1140604,0,
955881,102,21,1140604,0,
956014,102,21,1140604,0,
956015,102,21,1140604,0,
956020,102,21,1140604,0,
956146,102,21,1140604,0,
956302,102,21,1140604,0,
956342,102,21,1140604,0,
956456,102,21,1140604,0,
956516,102,21,1140604,0,
956605,102,21,1140604,0,
956784,102,21,1140604,0,
956813,102,21,1140604,0,
956814,102,21,1140604,0,
956869,102,21,1140604,0,
956870,102,21,1140604,0,
956898,102,21,1140604,0,
956940,102,21,1140604,0,
957095,102,21,1140604,0,
957151,102,21,1140604,0,
957153,102,21,1140604,0,
957189,102,21,1140604,0,
957202,102,21,1140604,0,
957325,102,21,1140604,0,
957378,102,21,1140604,0,
957485,102,21,1140604,0,
957554,102,21,1140604,0,
957573,102,21,1140604,0,
957575,102,21,1140604,0,
957650,102,21,1140604,0,
957655,102,21,1140604,0,
957660,102,21,1140604,0,
957756,102,21,1140604,0,
957851,102,21,1140604,0,
957856,102,21,1140604,0,
957857,102,21,1140604,0,
957858,102,21,1140604,0,
957916,102,21,1140604,0,
957950,102,21,1140604,0,
957984,102,21,1140604,0,
957996,102,21,1140604,0,
958004,102,21,1140604,0,
958079,102,21,1140604,0,
958080,102,21,1140604,0,
958140,102,21,1140604,0,
958206,102,21,1140604,0,
958212,102,21,1140604,0,
958213,102,21,1140604,0,
958238,102,21,1140604,0,
958239,102,21,1140604,0,
958304,102,21,1140604,0,
958305,102,21,1140604,0,
958337,102,21,1140604,0,
958473,102,21,1140604,0,
958474,102,21,1140604,0,
958477,102,21,1140604,0,
958478,102,21,1140604,0,
958569,102,21,1140604,0,
958570,102,21,1140604,0,
958575,102,21,1140604,0,
958697,102,21,1140604,0,
958730,102,21,1140604,0,
958784,102,21,1140604,0,
958847,102,21,1140604,0,
958860,102,21,1140604,0,
958861,102,21,1140604,0,
958875,102,21,1140604,0,
958878,102,21,1140604,0,
958985,102,21,1140604,0,
959045,102,21,1140604,0,
959049,102,21,1140604,0,
959104,102,21,1140604,0,
959105,102,21,1140604,0,
959174,102,21,1140604,0,
959175,102,21,1140604,0,
959177,102,21,1140604,0,
959425,102,21,1140604,0,
959449,102,21,1140604,0,
959450,102,21,1140604,0,
959454,102,21,1140604,0,
959465,102,21,1140604,0,
959472,102,21,1140604,0,
959479,102,21,1140604,0,
959538,102,21,1140604,0,
959555,102,21,1140604,0,
959581,102,21,1140604,0,
959732,102,21,1140604,0,
959733,102,21,1140604,0,
959746,102,21,1140604,0,
959810,102,21,1140604,0,
959920,102,21,1140604,0,
959974,102,21,1140604,0,
959975,102,21,1140604,0,
959976,102,21,1140604,0,
959978,102,21,1140604,0,
960009,102,21,1140604,0,
960027,102,21,1140604,0,
960053,102,21,1140604,0,
960065,102,21,1140604,0,
960092,102,21,1140604,0,
960093,102,21,1140604,0,
960107,102,21,1140604,0,
960129,102,21,1140604,0,
960166,102,21,1140604,0,
960246,102,21,1140604,0,
960285,102,21,1140604,0,
960355,102,21,1140604,0,
960443,102,21,1140604,0,
960547,102,21,1140604,0,
960553,102,21,1140604,0,
960560,102,21,1140604,0,
960573,102,21,1140604,0,
960640,102,21,1140604,0,
