,AGENCE,CODE RESPONSABLE,,,,,,,,,,
CLIENACLI,CLIENAAGE,CLIENARES,CLIENACRE,SABVERSION,,N AGENCE,N CODE RESP,,N° Prospect,Agence,Libellé Agence,
894129,102,21,1140604,0,,,,,894129,34730,MONTPELLIER,
894177,102,21,1140604,0,,,,,894177,49730,ANGERS,
894182,102,21,1140604,0,,,,,894182,87730,LIMOGES,
894183,102,21,1140604,0,,,,,894183,41740,D.R./BLOIS,
894192,102,21,1140604,0,,,,,894192,49730,ANGERS,
894223,102,21,1140604,0,,,,,894223,49730,ANGERS,
894307,102,21,1140604,0,,,,,894307,38750,D.R./VIENNE,
894318,102,21,1140604,0,,,,,894318,01730,BOURG EN BRESSE,
894329,102,21,1140604,0,,,,,894329,92730,PARIS,
894356,102,21,1140604,0,,,,,894356,34730,MONTPELLIER,
894378,102,21,1140604,0,,,,,894378,87740,D.R./LIMOGES,
894441,102,21,1140604,0,,,,,894441,34730,MONTPELLIER,
894474,102,21,1140604,0,,,,,894474,06730,NICE,
894560,102,21,1140604,0,,,,,894560,89730,AUXERRE,
894578,102,21,1140604,0,,,,,894578,01730,BOURG EN BRESSE,
894628,102,21,1140604,0,,,,,894628,92730,PARIS,
894700,102,21,1140604,0,,,,,894700,01730,BOURG EN BRESSE,
894702,102,21,1140604,0,,,,,894702,86730,POITIERS,
894780,102,21,1140604,0,,,,,894780,31850,D.R./TOULOUSE,
894852,102,21,1140604,0,,,,,894852,06730,NICE,
894880,102,21,1140604,0,,,,,894880,34730,MONTPELLIER,
894903,102,21,1140604,0,,,,,894903,33740,D.R./BORDEAUX,
894956,102,21,1140604,0,,,,,894956,86730,POITIERS,
894958,102,21,1140604,0,,,,,894958,33740,D.R./BORDEAUX,
894975,102,21,1140604,0,,,,,894975,01730,BOURG EN BRESSE,
894990,102,21,1140604,0,,,,,894990,34730,MONTPELLIER,
894991,102,21,1140604,0,,,,,894991,44730,NANTES,
895089,102,21,1140604,0,,,,,895089,86730,POITIERS,
895090,102,21,1140604,0,,,,,895090,49730,ANGERS,
895096,102,21,1140604,0,,,,,895096,41740,D.R./BLOIS,
895099,102,21,1140604,0,,,,,895099,86730,POITIERS,
895101,102,21,1140604,0,,,,,895101,34730,MONTPELLIER,
895106,102,21,1140604,0,,,,,895106,92730,PARIS,
895107,102,21,1140604,0,,,,,895107,87730,LIMOGES,
895141,102,21,1140604,0,,,,,895141,54730,NANCY,
895142,102,21,1140604,0,,,,,895142,92730,PARIS,
895162,102,21,1140604,0,,,,,895162,01730,BOURG EN BRESSE,
895164,102,21,1140604,0,,,,,895164,49730,ANGERS,
895174,102,21,1140604,0,,,,,895174,38750,D.R./VIENNE,
895184,102,21,1140604,0,,,,,895184,89730,AUXERRE,
895188,102,21,1140604,0,,,,,895188,74790,ANNECY,
895348,102,21,1140604,0,,,,,895348,34730,MONTPELLIER,
895440,102,21,1140604,0,,,,,895440,41740,D.R./BLOIS,
895442,102,21,1140604,0,,,,,895442,41740,D.R./BLOIS,
895491,102,21,1140604,0,,,,,895491,49730,ANGERS,
895588,102,21,1140604,0,,,,,895588,44730,NANTES,
895728,102,21,1140604,0,,,,,895728,06730,NICE,
895743,102,21,1140604,0,,,,,895743,06730,NICE,
895744,102,21,1140604,0,,,,,895744,13730,MARSEILLE,
895852,102,21,1140604,0,,,,,895852,69730,LYON,
895890,102,21,1140604,0,,,,,895890,44730,NANTES,
896041,102,21,1140604,0,,,,,896041,33740,D.R./BORDEAUX,
896181,102,21,1140604,0,,,,,896181,54730,NANCY,
896333,102,21,1140604,0,,,,,896333,54730,NANCY,
896363,102,21,1140604,0,,,,,896363,33740,D.R./BORDEAUX,
896408,102,21,1140604,0,,,,,896408,34730,MONTPELLIER,
896409,102,21,1140604,0,,,,,896409,34730,MONTPELLIER,
896567,102,21,1140604,0,,,,,896567,89730,AUXERRE,
896675,102,21,1140604,0,,,,,896675,89730,AUXERRE,
896805,102,21,1140604,0,,,,,896805,49730,ANGERS,
896908,102,21,1140604,0,,,,,896908,49730,ANGERS,
897002,102,21,1140604,0,,,,,897002,33740,D.R./BORDEAUX,
897003,102,21,1140604,0,,,,,897003,64730,PAU,
897009,102,21,1140604,0,,,,,897009,21730,DIJON,
897024,102,21,1140604,0,,,,,897024,89730,AUXERRE,
897025,102,21,1140604,0,,,,,897025,35760,D.R./RENNES,
897210,102,21,1140604,0,,,,,897210,63750,CLERMONT-FERRAND,
897255,102,21,1140604,0,,,,,897255,21730,DIJON,
897287,102,21,1140604,0,,,,,897287,54730,NANCY,
897346,102,21,1140604,0,,,,,897346,49730,ANGERS,
897367,102,21,1140604,0,,,,,897367,92730,PARIS,
897433,102,21,1140604,0,,,,,897433,89730,AUXERRE,
897445,102,21,1140604,0,,,,,897445,76750,D.R./ROUEN,
897484,102,21,1140604,0,,,,,897484,13730,MARSEILLE,
897594,102,21,1140604,0,,,,,897594,49730,ANGERS,
897682,102,21,1140604,0,,,,,897682,89730,AUXERRE,
897779,102,21,1140604,0,,,,,897779,06730,NICE,
897810,102,21,1140604,0,,,,,897810,31850,D.R./TOULOUSE,
897811,102,21,1140604,0,,,,,897811,31850,D.R./TOULOUSE,
897921,102,21,1140604,0,,,,,897921,34730,MONTPELLIER,
897958,102,21,1140604,0,,,,,897958,06730,NICE,
898068,102,21,1140604,0,,,,,898068,35730,RENNES,
898206,102,21,1140604,0,,,,,898206,86730,POITIERS,
898373,102,21,1140604,0,,,,,898373,38750,D.R./VIENNE,
898393,102,21,1140604,0,,,,,898393,54730,NANCY,
898538,102,21,1140604,0,,,,,898538,89730,AUXERRE,
898695,102,21,1140604,0,,,,,898695,13730,MARSEILLE,
898706,102,21,1140604,0,,,,,898706,44730,NANTES,
898853,102,21,1140604,0,,,,,898853,01730,BOURG EN BRESSE,
899031,102,21,1140604,0,,,,,899031,86730,POITIERS,
899225,102,21,1140604,0,,,,,899225,49730,ANGERS,
899253,102,21,1140604,0,,,,,899253,34730,MONTPELLIER,
899393,102,21,1140604,0,,,,,899393,54730,NANCY,
899495,102,21,1140604,0,,,,,899495,41740,D.R./BLOIS,
899618,102,21,1140604,0,,,,,899618,54730,NANCY,
899673,102,21,1140604,0,,,,,899673,13730,MARSEILLE,
899675,102,21,1140604,0,,,,,899675,87730,LIMOGES,
899676,102,21,1140604,0,,,,,899676,87730,LIMOGES,
899841,102,21,1140604,0,,,,,899841,34730,MONTPELLIER,
899903,102,21,1140604,0,,,,,899903,33740,D.R./BORDEAUX,
899957,102,21,1140604,0,,,,,899957,64730,PAU,
900104,102,21,1140604,0,,,,,900104,69790,SIEGE,
900130,102,21,1140604,0,,,,,900130,86730,POITIERS,
900139,102,21,1140604,0,,,,,900139,69730,LYON,
900226,102,21,1140604,0,,,,,900226,54730,NANCY,
900232,102,21,1140604,0,,,,,900232,54730,NANCY,
900278,102,21,1140604,0,,,,,900278,38750,D.R./VIENNE,
900348,102,21,1140604,0,,,,,900348,01730,BOURG EN BRESSE,
900391,102,21,1140604,0,,,,,900391,59730,LILLE,
900580,102,21,1140604,0,,,,,900580,54730,NANCY,
900842,102,21,1140604,0,,,,,900842,54730,NANCY,
900852,102,21,1140604,0,,,,,900852,41720,BLOIS INTERIM,
900874,102,21,1140604,0,,,,,900874,89730,AUXERRE,
900945,102,21,1140604,0,,,,,900945,41740,D.R./BLOIS,
900956,102,21,1140604,0,,,,,900956,86730,POITIERS,
901023,102,21,1140604,0,,,,,901023,49730,ANGERS,
901060,102,21,1140604,0,,,,,901060,01730,BOURG EN BRESSE,
901079,102,21,1140604,0,,,,,901079,54730,NANCY,
901084,102,21,1140604,0,,,,,901084,13730,MARSEILLE,
901115,102,21,1140604,0,,,,,901115,06730,NICE,
901181,102,21,1140604,0,,,,,901181,89730,AUXERRE,
901376,102,21,1140604,0,,,,,901376,21730,DIJON,
901438,102,21,1140604,0,,,,,901438,41740,D.R./BLOIS,
901464,102,21,1140604,0,,,,,901464,49730,ANGERS,
901491,102,21,1140604,0,,,,,901491,34730,MONTPELLIER,
901519,102,21,1140604,0,,,,,901519,87730,LIMOGES,
901528,102,21,1140604,0,,,,,901528,54730,NANCY,
901537,102,21,1140604,0,,,,,901537,41740,D.R./BLOIS,
901634,102,21,1140604,0,,,,,901634,41740,D.R./BLOIS,
901683,102,21,1140604,0,,,,,901683,13730,MARSEILLE,
901693,102,21,1140604,0,,,,,901693,64730,PAU,
901746,102,21,1140604,0,,,,,901746,13730,MARSEILLE,
901771,102,21,1140604,0,,,,,901771,21730,DIJON,
901772,102,21,1140604,0,,,,,901772,21730,DIJON,
901776,102,21,1140604,0,,,,,901776,34730,MONTPELLIER,
901886,102,21,1140604,0,,,,,901886,44730,NANTES,
901933,102,21,1140604,0,,,,,901933,31850,D.R./TOULOUSE,
902095,102,21,1140604,0,,,,,902095,41730,BLOIS,
902232,102,21,1140604,0,,,,,902232,34730,MONTPELLIER,
902333,102,21,1140604,0,,,,,902333,54730,NANCY,
902433,102,21,1140604,0,,,,,902433,69730,LYON,
902441,102,21,1140604,0,,,,,902441,64730,PAU,
902442,102,21,1140604,0,,,,,902442,64730,PAU,
902577,102,21,1140604,0,,,,,902577,13730,MARSEILLE,
902619,102,21,1140604,0,,,,,902619,64730,PAU,
902692,102,21,1140604,0,,,,,902692,21730,DIJON,
902821,102,21,1140604,0,,,,,902821,64730,PAU,
902846,102,21,1140604,0,,,,,902846,86730,POITIERS,
902869,102,21,1140604,0,,,,,902869,54730,NANCY,
902870,102,21,1140604,0,,,,,902870,54730,NANCY,
903005,102,21,1140604,0,,,,,903005,89730,AUXERRE,
903338,102,21,1140604,0,,,,,903338,59730,LILLE,
903350,102,21,1140604,0,,,,,903350,33740,D.R./BORDEAUX,
903352,102,21,1140604,0,,,,,903352,54730,NANCY,
903375,102,21,1140604,0,,,,,903375,87740,D.R./LIMOGES,
903376,102,21,1140604,0,,,,,903376,87740,D.R./LIMOGES,
903490,102,21,1140604,0,,,,,903490,41740,D.R./BLOIS,
903491,102,21,1140604,0,,,,,903491,64730,PAU,
903626,102,21,1140604,0,,,,,903626,74790,ANNECY,
903834,102,21,1140604,0,,,,,903834,54730,NANCY,
903842,102,21,1140604,0,,,,,903842,01730,BOURG EN BRESSE,
903862,102,21,1140604,0,,,,,903862,21730,DIJON,
903865,102,21,1140604,0,,,,,903865,69730,LYON,
904120,102,21,1140604,0,,,,,904120,54730,NANCY,
904137,102,21,1140604,0,,,,,904137,63750,CLERMONT-FERRAND,
904196,102,21,1140604,0,,,,,904196,64730,PAU,
904475,102,21,1140604,0,,,,,904475,54730,NANCY,
904580,102,21,1140604,0,,,,,904580,44730,NANTES,
904581,102,21,1140604,0,,,,,904581,44730,NANTES,
904598,102,21,1140604,0,,,,,904598,92730,PARIS,
904746,102,21,1140604,0,,,,,904746,41740,D.R./BLOIS,
904791,102,21,1140604,0,,,,,904791,13730,MARSEILLE,
904793,102,21,1140604,0,,,,,904793,49730,ANGERS,
905001,102,21,1140604,0,,,,,905001,64730,PAU,
905002,102,21,1140604,0,,,,,905002,33740,D.R./BORDEAUX,
905136,102,21,1140604,0,,,,,905136,13730,MARSEILLE,
905251,102,21,1140604,0,,,,,905251,34730,MONTPELLIER,
905295,102,21,1140604,0,,,,,905295,89730,AUXERRE,
905404,102,21,1140604,0,,,,,905404,44730,NANTES,
905416,102,21,1140604,0,,,,,905416,34730,MONTPELLIER,
905419,102,21,1140604,0,,,,,905419,13730,MARSEILLE,
905451,102,21,1140604,0,,,,,905451,13730,MARSEILLE,
905489,102,21,1140604,0,,,,,905489,13730,MARSEILLE,
905578,102,21,1140604,0,,,,,905578,89730,AUXERRE,
905623,102,21,1140604,0,,,,,905623,89730,AUXERRE,
905641,102,21,1140604,0,,,,,905641,89730,AUXERRE,
905656,102,21,1140604,0,,,,,905656,06730,NICE,
905714,102,21,1140604,0,,,,,905714,49730,ANGERS,
905856,102,21,1140604,0,,,,,905856,92730,PARIS,
905935,102,21,1140604,0,,,,,905935,21730,DIJON,
906034,102,21,1140604,0,,,,,906034,54730,NANCY,
906323,102,21,1140604,0,,,,,906323,74790,ANNECY,
906331,102,21,1140604,0,,,,,906331,92730,PARIS,
906371,102,21,1140604,0,,,,,906371,13730,MARSEILLE,
906445,102,21,1140604,0,,,,,906445,13730,MARSEILLE,
906497,102,21,1140604,0,,,,,906497,92730,PARIS,
906498,102,21,1140604,0,,,,,906498,92730,PARIS,
906574,102,21,1140604,0,,,,,906574,49730,ANGERS,
906619,102,21,1140604,0,,,,,906619,89730,AUXERRE,
906634,102,21,1140604,0,,,,,906634,54730,NANCY,
906635,102,21,1140604,0,,,,,906635,06730,NICE,
906659,102,21,1140604,0,,,,,906659,49730,ANGERS,
906730,102,21,1140604,0,,,,,906730,63750,CLERMONT-FERRAND,
906748,102,21,1140604,0,,,,,906748,44730,NANTES,
906796,102,21,1140604,0,,,,,906796,49730,ANGERS,
906914,102,21,1140604,0,,,,,906914,44730,NANTES,
906940,102,21,1140604,0,,,,,906940,13730,MARSEILLE,
907014,102,21,1140604,0,,,,,907014,87740,D.R./LIMOGES,
907211,102,21,1140604,0,,,,,907211,01730,BOURG EN BRESSE,
907288,102,21,1140604,0,,,,,907288,41740,D.R./BLOIS,
907348,102,21,1140604,0,,,,,907348,54730,NANCY,
907357,102,21,1140604,0,,,,,907357,63750,CLERMONT-FERRAND,
907373,102,21,1140604,0,,,,,907373,54730,NANCY,
907402,102,21,1140604,0,,,,,907402,01730,BOURG EN BRESSE,
907403,102,21,1140604,0,,,,,907403,01730,BOURG EN BRESSE,
907439,102,21,1140604,0,,,,,907439,,,
907453,102,21,1140604,0,,,,,907453,54730,NANCY,
907455,102,21,1140604,0,,,,,907455,54730,NANCY,
907473,102,21,1140604,0,,,,,907473,54730,NANCY,
907898,102,21,1140604,0,,,,,907898,89730,AUXERRE,
908044,102,21,1140604,0,,,,,908044,13730,MARSEILLE,
908171,102,21,1140604,0,,,,,908171,89730,AUXERRE,
908200,102,21,1140604,0,,,,,908200,63750,CLERMONT-FERRAND,
908201,102,21,1140604,0,,,,,908201,92730,PARIS,
908439,102,21,1140604,0,,,,,908439,49730,ANGERS,
908458,102,21,1140604,0,,,,,908458,44730,NANTES,
908624,102,21,1140604,0,,,,,908624,87740,D.R./LIMOGES,
908761,102,21,1140604,0,,,,,908761,54730,NANCY,
908829,102,21,1140604,0,,,,,908829,54730,NANCY,
908916,102,21,1140604,0,,,,,908916,69730,LYON,
909040,102,21,1140604,0,,,,,909040,44730,NANTES,
909118,102,21,1140604,0,,,,,909118,41740,D.R./BLOIS,
909121,102,21,1140604,0,,,,,909121,21730,DIJON,
909208,102,21,1140604,0,,,,,909208,92730,PARIS,
909324,102,21,1140604,0,,,,,909324,13730,MARSEILLE,
909345,102,21,1140604,0,,,,,909345,89730,AUXERRE,
909346,102,21,1140604,0,,,,,909346,44730,NANTES,
909529,102,21,1140604,0,,,,,909529,33740,D.R./BORDEAUX,
909534,102,21,1140604,0,,,,,909534,33740,D.R./BORDEAUX,
909765,102,21,1140604,0,,,,,909765,49730,ANGERS,
909773,102,21,1140604,0,,,,,909773,41720,BLOIS INTERIM,
909826,102,21,1140604,0,,,,,909826,92730,PARIS,
909971,102,21,1140604,0,,,,,909971,63750,CLERMONT-FERRAND,
910041,102,21,1140604,0,,,,,910041,92730,PARIS,
910048,102,21,1140604,0,,,,,910048,92730,PARIS,
910110,102,21,1140604,0,,,,,910110,64730,PAU,
910181,102,21,1140604,0,,,,,910181,76750,D.R./ROUEN,
910197,102,21,1140604,0,,,,,910197,74790,ANNECY,
910206,102,21,1140604,0,,,,,910206,54730,NANCY,
910207,102,21,1140604,0,,,,,910207,64730,PAU,
910217,102,21,1140604,0,,,,,910217,54730,NANCY,
910314,102,21,1140604,0,,,,,910314,33740,D.R./BORDEAUX,
910327,102,21,1140604,0,,,,,910327,06730,NICE,
910477,102,21,1140604,0,,,,,910477,38750,D.R./VIENNE,
910557,102,21,1140604,0,,,,,910557,64730,PAU,
910560,102,21,1140604,0,,,,,910560,86730,POITIERS,
910603,102,21,1140604,0,,,,,910603,89730,AUXERRE,
910644,102,21,1140604,0,,,,,910644,87730,LIMOGES,
910796,102,21,1140604,0,,,,,910796,92730,PARIS,
910875,102,21,1140604,0,,,,,910875,86730,POITIERS,
910895,102,21,1140604,0,,,,,910895,44730,NANTES,
910898,102,21,1140604,0,,,,,910898,64730,PAU,
910998,102,21,1140604,0,,,,,910998,64730,PAU,
911071,102,21,1140604,0,,,,,911071,59730,LILLE,
911350,102,21,1140604,0,,,,,911350,33740,D.R./BORDEAUX,
911401,102,21,1140604,0,,,,,911401,13730,MARSEILLE,
911527,102,21,1140604,0,,,,,911527,63750,CLERMONT-FERRAND,
911536,102,21,1140604,0,,,,,911536,87730,LIMOGES,
911648,102,21,1140604,0,,,,,911648,59730,LILLE,
911704,102,21,1140604,0,,,,,911704,89730,AUXERRE,
911737,102,21,1140604,0,,,,,911737,59730,LILLE,
911739,102,21,1140604,0,,,,,911739,49730,ANGERS,
911780,102,21,1140604,0,,,,,911780,92730,PARIS,
912116,102,21,1140604,0,,,,,912116,86730,POITIERS,
912184,102,21,1140604,0,,,,,912184,13730,MARSEILLE,
912284,102,21,1140604,0,,,,,912284,69730,LYON,
912289,102,21,1140604,0,,,,,912289,92730,PARIS,
912299,102,21,1140604,0,,,,,912299,21730,DIJON,
912302,102,21,1140604,0,,,,,912302,92730,PARIS,
912390,102,21,1140604,0,,,,,912390,59730,LILLE,
912442,102,21,1140604,0,,,,,912442,41740,D.R./BLOIS,
912479,102,21,1140604,0,,,,,912479,63750,CLERMONT-FERRAND,
912561,102,21,1140604,0,,,,,912561,54730,NANCY,
912564,102,21,1140604,0,,,,,912564,54730,NANCY,
912595,102,21,1140604,0,,,,,912595,35760,D.R./RENNES,
912596,102,21,1140604,0,,,,,912596,35760,D.R./RENNES,
912669,102,21,1140604,0,,,,,912669,21730,DIJON,
912727,102,21,1140604,0,,,,,912727,13730,MARSEILLE,
912753,102,21,1140604,0,,,,,912753,89730,AUXERRE,
912754,102,21,1140604,0,,,,,912754,89730,AUXERRE,
912776,102,21,1140604,0,,,,,912776,54730,NANCY,
912783,102,21,1140604,0,,,,,912783,35760,D.R./RENNES,
912809,102,21,1140604,0,,,,,912809,35760,D.R./RENNES,
912841,102,21,1140604,0,,,,,912841,64730,PAU,
912842,102,21,1140604,0,,,,,912842,64730,PAU,
912894,102,21,1140604,0,,,,,912894,64730,PAU,
913026,102,21,1140604,0,,,,,913026,87740,D.R./LIMOGES,
913083,102,21,1140604,0,,,,,913083,06730,NICE,
913084,102,21,1140604,0,,,,,913084,06730,NICE,
913154,102,21,1140604,0,,,,,913154,44730,NANTES,
913183,102,21,1140604,0,,,,,913183,64730,PAU,
913196,102,21,1140604,0,,,,,913196,44730,NANTES,
913224,102,21,1140604,0,,,,,913224,49730,ANGERS,
913239,102,21,1140604,0,,,,,913239,41740,D.R./BLOIS,
913241,102,21,1140604,0,,,,,913241,92730,PARIS,
913327,102,21,1140604,0,,,,,913327,64730,PAU,
913344,102,21,1140604,0,,,,,913344,63750,CLERMONT-FERRAND,
913490,102,21,1140604,0,,,,,913490,41740,D.R./BLOIS,
913515,102,21,1140604,0,,,,,913515,92730,PARIS,
913516,102,21,1140604,0,,,,,913516,92730,PARIS,
913525,102,21,1140604,0,,,,,913525,64730,PAU,
913546,102,21,1140604,0,,,,,913546,44730,NANTES,
913567,102,21,1140604,0,,,,,913567,76750,D.R./ROUEN,
913598,102,21,1140604,0,,,,,913598,13730,MARSEILLE,
913612,102,21,1140604,0,,,,,913612,41740,D.R./BLOIS,
913679,102,21,1140604,0,,,,,913679,86730,POITIERS,
913688,102,21,1140604,0,,,,,913688,92730,PARIS,
913689,102,21,1140604,0,,,,,913689,13730,MARSEILLE,
913695,102,21,1140604,0,,,,,913695,63750,CLERMONT-FERRAND,
913696,102,21,1140604,0,,,,,913696,92730,PARIS,
913699,102,21,1140604,0,,,,,913699,21730,DIJON,
913700,102,21,1140604,0,,,,,913700,33740,D.R./BORDEAUX,
913701,102,21,1140604,0,,,,,913701,87740,D.R./LIMOGES,
913703,102,21,1140604,0,,,,,913703,64730,PAU,
913704,102,21,1140604,0,,,,,913704,92730,PARIS,
913712,102,21,1140604,0,,,,,913712,49730,ANGERS,
913915,102,21,1140604,0,,,,,913915,44730,NANTES,
913916,102,21,1140604,0,,,,,913916,44730,NANTES,
913917,102,21,1140604,0,,,,,913917,35760,D.R./RENNES,
914056,102,21,1140604,0,,,,,914056,41740,D.R./BLOIS,
914098,102,21,1140604,0,,,,,914098,38750,D.R./VIENNE,
914331,102,21,1140604,0,,,,,914331,59730,LILLE,
914371,102,21,1140604,0,,,,,914371,13730,MARSEILLE,
914376,102,21,1140604,0,,,,,914376,41740,D.R./BLOIS,
914442,102,21,1140604,0,,,,,914442,49730,ANGERS,
914446,102,21,1140604,0,,,,,914446,01730,BOURG EN BRESSE,
914496,102,21,1140604,0,,,,,914496,92730,PARIS,
914503,102,21,1140604,0,,,,,914503,92730,PARIS,
914821,102,21,1140604,0,,,,,914821,89730,AUXERRE,
914822,102,21,1140604,0,,,,,914822,54730,NANCY,
915029,102,21,1140604,0,,,,,915029,64730,PAU,
915030,102,21,1140604,0,,,,,915030,13730,MARSEILLE,
915068,102,21,1140604,0,,,,,915068,54730,NANCY,
915074,102,21,1140604,0,,,,,915074,54730,NANCY,
915102,102,21,1140604,0,,,,,915102,21730,DIJON,
915207,102,21,1140604,0,,,,,915207,89730,AUXERRE,
915219,102,21,1140604,0,,,,,915219,33740,D.R./BORDEAUX,
915265,102,21,1140604,0,,,,,915265,92730,PARIS,
915300,102,21,1140604,0,,,,,915300,44730,NANTES,
915358,102,21,1140604,0,,,,,915358,54730,NANCY,
915394,102,21,1140604,0,,,,,915394,69730,LYON,
915463,102,21,1140604,0,,,,,915463,87740,D.R./LIMOGES,
915465,102,21,1140604,0,,,,,915465,13730,MARSEILLE,
915490,102,21,1140604,0,,,,,915490,87730,LIMOGES,
915495,102,21,1140604,0,,,,,915495,63750,CLERMONT-FERRAND,
915500,102,21,1140604,0,,,,,915500,49730,ANGERS,
915564,102,21,1140604,0,,,,,915564,54730,NANCY,
915571,102,21,1140604,0,,,,,915571,89730,AUXERRE,
915670,102,21,1140604,0,,,,,915670,06730,NICE,
915671,102,21,1140604,0,,,,,915671,49730,ANGERS,
915673,102,21,1140604,0,,,,,915673,89730,AUXERRE,
915753,102,21,1140604,0,,,,,915753,34730,MONTPELLIER,
915847,102,21,1140604,0,,,,,915847,41740,D.R./BLOIS,
915849,102,21,1140604,0,,,,,915849,41720,BLOIS INTERIM,
915910,102,21,1140604,0,,,,,915910,41720,BLOIS INTERIM,
915951,102,21,1140604,0,,,,,915951,31850,D.R./TOULOUSE,
916063,102,21,1140604,0,,,,,916063,,,
916064,102,21,1140604,0,,,,,916064,69730,LYON,
916073,102,21,1140604,0,,,,,916073,21730,DIJON,
916168,102,21,1140604,0,,,,,916168,54730,NANCY,
916235,102,21,1140604,0,,,,,916235,54730,NANCY,
916242,102,21,1140604,0,,,,,916242,64730,PAU,
916349,102,21,1140604,0,,,,,916349,89730,AUXERRE,
916414,102,21,1140604,0,,,,,916414,86730,POITIERS,
916415,102,21,1140604,0,,,,,916415,69730,LYON,
916614,102,21,1140604,0,,,,,916614,44730,NANTES,
916760,102,21,1140604,0,,,,,916760,54730,NANCY,
916767,102,21,1140604,0,,,,,916767,44730,NANTES,
916770,102,21,1140604,0,,,,,916770,74790,ANNECY,
916813,102,21,1140604,0,,,,,916813,13730,MARSEILLE,
916847,102,21,1140604,0,,,,,916847,49730,ANGERS,
916961,102,21,1140604,0,,,,,916961,21730,DIJON,
916964,102,21,1140604,0,,,,,916964,87740,D.R./LIMOGES,
917058,102,21,1140604,0,,,,,917058,38750,D.R./VIENNE,
917124,102,21,1140604,0,,,,,917124,69730,LYON,
917274,102,21,1140604,0,,,,,917274,63750,CLERMONT-FERRAND,
917278,102,21,1140604,0,,,,,917278,38740,VIENNE,
917361,102,21,1140604,0,,,,,917361,13730,MARSEILLE,
917362,102,21,1140604,0,,,,,917362,13730,MARSEILLE,
917364,102,21,1140604,0,,,,,917364,35760,D.R./RENNES,
917366,102,21,1140604,0,,,,,917366,44730,NANTES,
917474,102,21,1140604,0,,,,,917474,44730,NANTES,
917734,102,21,1140604,0,,,,,917734,49730,ANGERS,
917825,102,21,1140604,0,,,,,917825,35760,D.R./RENNES,
918230,102,21,1140604,0,,,,,918230,92730,PARIS,
918318,102,21,1140604,0,,,,,918318,06730,NICE,
918323,102,21,1140604,0,,,,,918323,34730,MONTPELLIER,
918393,102,21,1140604,0,,,,,918393,92730,PARIS,
918432,102,21,1140604,0,,,,,918432,54730,NANCY,
918433,102,21,1140604,0,,,,,918433,54730,NANCY,
918488,102,21,1140604,0,,,,,918488,87730,LIMOGES,
918498,102,21,1140604,0,,,,,918498,64730,PAU,
918638,102,21,1140604,0,,,,,918638,69730,LYON,
918685,102,21,1140604,0,,,,,918685,54730,NANCY,
918687,102,21,1140604,0,,,,,918687,54730,NANCY,
918837,102,21,1140604,0,,,,,918837,54730,NANCY,
918851,102,21,1140604,0,,,,,918851,41720,BLOIS INTERIM,
918864,102,21,1140604,0,,,,,918864,44730,NANTES,
918866,102,21,1140604,0,,,,,918866,35760,D.R./RENNES,
918869,102,21,1140604,0,,,,,918869,63750,CLERMONT-FERRAND,
918871,102,21,1140604,0,,,,,918871,69730,LYON,
918885,102,21,1140604,0,,,,,918885,69730,LYON,
919159,102,21,1140604,0,,,,,919159,59730,LILLE,
919160,102,21,1140604,0,,,,,919160,38750,D.R./VIENNE,
919414,102,21,1140604,0,,,,,919414,76750,D.R./ROUEN,
919448,102,21,1140604,0,,,,,919448,13730,MARSEILLE,
919456,102,21,1140604,0,,,,,919456,49730,ANGERS,
919457,102,21,1140604,0,,,,,919457,49730,ANGERS,
919593,102,21,1140604,0,,,,,919593,44730,NANTES,
919672,102,21,1140604,0,,,,,919672,89730,AUXERRE,
919731,102,21,1140604,0,,,,,919731,64730,PAU,
919733,102,21,1140604,0,,,,,919733,64730,PAU,
919735,102,21,1140604,0,,,,,919735,86730,POITIERS,
919765,102,21,1140604,0,,,,,919765,89730,AUXERRE,
919840,102,21,1140604,0,,,,,919840,89730,AUXERRE,
919888,102,21,1140604,0,,,,,919888,63750,CLERMONT-FERRAND,
919924,102,21,1140604,0,,,,,919924,49730,ANGERS,
919989,102,21,1140604,0,,,,,919989,59730,LILLE,
920081,102,21,1140604,0,,,,,920081,86730,POITIERS,
920173,102,21,1140604,0,,,,,920173,74790,ANNECY,
920195,102,21,1140604,0,,,,,920195,49730,ANGERS,
920225,102,21,1140604,0,,,,,920225,59730,LILLE,
920228,102,21,1140604,0,,,,,920228,13730,MARSEILLE,
920444,102,21,1140604,0,,,,,920444,54730,NANCY,
920484,102,21,1140604,0,,,,,920484,86730,POITIERS,
920549,102,21,1140604,0,,,,,920549,69790,SIEGE,
920550,102,21,1140604,0,,,,,920550,69790,SIEGE,
920588,102,21,1140604,0,,,,,920588,21730,DIJON,
920647,102,21,1140604,0,,,,,920647,87730,LIMOGES,
920785,102,21,1140604,0,,,,,920785,21730,DIJON,
920902,102,21,1140604,0,,,,,920902,64730,PAU,
920920,102,21,1140604,0,,,,,920920,69790,SIEGE,
921040,102,21,1140604,0,,,,,921040,89730,AUXERRE,
921042,102,21,1140604,0,,,,,921042,64730,PAU,
